,IPH_volume,IPH_weight,IVH_volume,IVH_weight,SDH_volume,SDH_weight,SAH_volume,SAH_weight,EDH_volume,EDH_weight
0,0.44867334568701267,0.04108559043317764,0.21336378786855104,0.12743182297547886,0.5998531326437266,0.052313660821773245,0.26975994199273234,0.37127082130346534,1.006510746056982,0.025086469694636418
1,1.6490885238958697,0.04172248287229745,0.6185850881621091,0.1298092574819928,1.550806737438073,0.05229868688445947,0.6129677455121496,0.3491033432522152,2.0575483284400704,0.02551060666636745
2,2.8495037021047267,0.04142744469974889,1.0238063884556672,0.1292864930055678,2.5017603422324193,0.051259531776293644,0.9561755490315669,0.29333959738106397,3.108585910823159,0.025792482087881565
3,4.049918880313584,0.04024020728146219,1.4290276887492253,0.12596990789829277,3.452713947026769,0.04927262685969042,1.2993833525509846,0.222427888739098,4.159623493206247,0.025929035304222123
4,5.250334058522441,0.03825948416052881,1.834248989042785,0.12015327984650849,4.4036675518211155,0.04646805671912805,1.6425911560704014,0.15457793288380645,5.210661075589336,0.025919847528416518
5,6.450749236731298,0.03563039405314209,2.239470289336343,0.11227884864533043,5.354621156615462,0.043016120585719575,1.9857989595898191,0.10078799757988788,6.261698657972424,0.025767118757907784
6,7.651164414940155,0.03252763148328839,2.6446915896299013,0.10288432021377636,6.305574761409812,0.039110796139999265,2.329006763109236,0.06362876135705235,7.3127362403555125,0.025475566085919665
7,8.851579593149012,0.029137083460329793,3.0499128899234593,0.09254453110733149,7.256528366204158,0.03495232382674716,2.6722145666286536,0.04026323982469994,8.363773822738601,0.025052249021901795
8,10.051994771357869,0.02563854305578819,3.4551341902170174,0.08181642808268849,8.207481970998504,0.030731054434036634,3.0154223701480714,0.026260225321723656,9.41481140512169,0.024506330317018845
9,11.252409949566726,0.02219164431229915,3.8603554905105755,0.0711943417271547,9.15843557579285,0.02661429510275678,3.358630173667488,0.017936521687568662,10.465848987504778,0.0238487831415357
10,12.452825127775583,0.018926309066674456,4.265576790804135,0.06107980517014146,10.1093891805872,0.02273725671243995,3.701837977186906,0.012965409321517926,11.516886569887866,0.023092057179235813
